url	title	provider	monitor	os	front_cam	back_cam	cpu	ram	rom	SD	SIM	battery
https://tiki.vn/dien-thoai-iphone-7-plus-128gb-hang-nhap-khau-p722986.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 7 Plus 128GB - Hàng Nhập Khẩu	Apple	Màn hình: 5.5 inch, Full HD (1080 x 1920 pixels) 		Camera Trước/Sau: 7MP/ 2 x 12MP 		CPU: Apple A10 Fusion 4 nhân 64-bit 	RAM: 3GB 	Bộ Nhớ: 128GB 			
https://tiki.vn/dien-thoai-iphone-xs-max-512gb-nhap-khau-chinh-hang-p4540009.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS Max 512GB - Nhập Khẩu Chính Hãng	Apple	Màn hình OLED 6.5 inch Màn hình viền siêu mỏng, khung thép không rỉ 	Hệ điều hành: iOS 12 chính thức 	Camera kép 12MP, camera trước 7MP xóa phông 		Chip xử lý: A12 Bionic 64-bit 7nm 	RAM: 4GB 			Khách hàng sử dụng tại Việt Nam phải kích hoạt đầu tiên bằng sim Việt Nam, nếu kích bằng sim nước ngoài sẽ bị khóa vĩnh viễn ko sử dụng được Không sử dụng được eSIM tại Việt Nam, chỉ sử dụng được tại Mỹ SIM: 1 Nano, 1 eSIM 	
https://tiki.vn/dien-thoai-bphone-3-hang-chinh-hang-p5868813.html?src=category-page-1789.1795&2hi=0	Điện Thoại Bphone 3 - Hàng Chính Hãng	Bphone	Màn hình 6 inch 18:9 full HD+ 		Camera trước: 8MP 	Camera sau: 12 MP 		RAM: 3 GB 	Bộ nhớ trong: 32 GB 	Thẻ nhớ: MicroSD, hỗ trợ tối đa 256 GB 	Thẻ SIM: 2 Nano SIM, Hỗ trợ 4G 	
https://tiki.vn/dien-thoai-xiaomi-mi-9-64gb-6gb-hang-chinh-hang-p10732592.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Mi 9 (64GB/6GB) - Hàng Chính Hãng	Xiaomi	Màn hình: 6.4inch, 1080 x 2280 pixels, 19:9 ratio (~395 ppi density) 		Camera Trước/Sau: 24 MP / 48 MP, 12 MP và TOF 3D (3 camera) 		CPU: Snapdragon 855 8 nhân 64-bit, sở hữu tính năng Game Turbo 	RAM: 6GB 	Bộ Nhớ: 64GB 			Tính năng: Mở khóa bằng vân tay, mở khóa bằng khuôn mặt, mặt kính 2.5D, đèn pin 
https://tiki.vn/dien-thoai-samsung-galaxy-s8-plus-hang-chinh-hang-da-kich-hoat-bao-hanh-12-thang-p1694229.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy S8 Plus - Hàng Chính Hãng (Đã Kích Hoạt) Bảo Hành 12 Tháng	Samsung	Màn hình: Super AMOLED, 2K (1440 x 2960 Pixels) 		Camera Trước/Sau: 8MP/ 12MP 		CPU: Exynos 8895 8 nhân 64-bit 	RAM: 4GB 	Bộ nhớ: 64GB 		Nano SIM & Micro SIM (SIM 2 chung khe thẻ nhớ) 	
https://tiki.vn/dien-thoai-samsung-galaxy-a7-64gb-4gb-2018-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p12206861.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A7 (64GB/4GB) 2018 - Hàng Chính Hãng -Đã Kích Hoạt  Bảo Hành Điện Tử	Samsung	Màn hình: Super AMOLED, 6 inch, Full HD+ 		Camera Trước: 24MP 	Camera Sau: 24MP + 5MP + 8MP 	CPU: Exynos 7885 8 nhân 64-bit 	RAM: 4GB 	Bộ Nhớ: 64GB 		SIM: Nano SIM 	
https://tiki.vn/dien-thoai-iphone-xr-128gb-hang-nhap-khau-chinh-hang-p4538263.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XR 128GB - Hàng Nhập Khẩu Chính Hãng	Apple	Màn hình: 6.1 inch LCD (828 x 1792), 324 ppi, 3D touch, True-tone 		Camera Trước/Sau: 7MP / 12MP 		CPU: A12 Binonic 64-bit 7nm 	RAM: 3GB 	Bộ Nhớ: 128GB 		Khách hàng sử dụng tại Việt Nam phải kích hoạt đầu tiên bằng sim Việt Nam, nếu kích bằng sim nước ngoài sẽ bị khóa vĩnh viễn ko sử dụng được Không sử dụng được eSIM tại Việt Nam, chỉ sử dụng được tại Mỹ SIM: 1 Nano SIM, 1 eSIM 	
https://tiki.vn/dien-thoai-samsung-galaxy-s10-plus-128gb-8gb-hang-nhap-khau-p25052766.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S10 Plus (128GB/8GB) - Hàng Nhập khẩu	Samsung	Màn hình: Super AMOLED, 6.44"", Quad HD+ (2K+) Mở khóa bằng khuôn mặt, Quét mống mắt, Mở khoá vân tay dưới màn hình, Quét vân tay siêu âm, Powershare 		Camera Trước: Camera kép (10MP (2PD) f1.9, Depth Camera 8MP f2.2) 	Camera Sau: 3 camera (Tele 12MP (2PD) f2.4 + góc rộng 12MP f1.5/2.4 + siêu rộng 16MP f2.2 123 độ) 		RAM: 8GB 	Bộ Nhớ: 128GB 		Sim : 1 sim Nano , 1 khe thẻ nho81 	
https://tiki.vn/dien-thoai-philips-s327-hang-chinh-hang-p1007933.html?src=category-page-1789.1795&2hi=1	Điện Thoại Philips S327 - Hàng Chính Hãng	Philips	Màn hình: 5.5" 		Camera Trước/Sau: 5MP/8MP 		CPU: MT6737 4 nhân 	RAM: 2GB 	Bộ Nhớ: 16GB 		SIM tương thích: 2 Micro SIM 	Thiết kế: Pin tháo rời 
https://tiki.vn/dien-thoai-iphone-11-128gb-hang-nhap-khau-p33996665.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 11 128GB  - Hàng Nhập Khẩu	Apple	Công nghệ màn hình: IPS LCD Màn hình rộng: 6.1 inches 	Hệ điều hành: iOS 13 	Camera trước: 12 MP, f/2.2 	Camera sau: 12 MP + 12 MP 	Chipset (CPU): Apple A13 Bionic 6 nhân 	RAM: 4 GB 	Bộ nhớ trong: 128GB 		SIM: Nano SIM 	Dung lượng pin: 3110 mAh 
https://tiki.vn/dien-thoai-coolpad-n3c-hang-chinh-hang-p10140438.html?src=category-page-1789.1795&2hi=1	Điện Thoại Coolpad N3C - Hàng Chính Hãng	Coolpad	Màn hình: 5.45 inch HD+ (720 x 1440) pixels, IPS LCD 			Camera sau: 5MP 	CPU: Spreadtrum SC9850K 4 nhân 	RAM: 1GB 	Bộ nhớ: 16GB 		SIM tương thích: Nano SIM 	
https://tiki.vn/dien-thoai-coolpad-n5-mini-hang-chinh-hang-p37119367.html?src=category-page-1789.1795&2hi=1	Điện Thoại Coolpad N5 Mini - Hàng Chính Hãng	Coolpad	Màn hình: 5.46“HD+, 1440x720 pixel 	Hệ điều hành: Android 8.1 Go Edition 	Camera trước: 5 MP flash light 	Camera sau: 8MP AF + 0.3MP 	CPU: MT6580M lõi tứ 1.3mHz 	RAM: 1 GB 	Bộ nhớ trong: 16 GB 	Thẻ nhớ microSD mở rộng lên đến 64GB 		Dung lượng Pin: 2250 mAh 
https://tiki.vn/dien-thoai-itel-a16-hang-chinh-hang-p10697476.html?src=category-page-1789.1795&2hi=0	Điện Thoại Itel A16 - Hàng Chính Hãng	Itel	Màn hình: 5 inches, FWVGA (480 x 854 Pixels) 		Camera Trước/Sau: 2MP / 5MP 		CPU: Cortex A53 	RAM: 512MB 	Bộ Nhớ: 8GB 		SIM tương thích: Micro SIM 	
https://tiki.vn/dien-thoai-oppo-reno-hang-chinh-hang-p17510512.html?src=category-page-1789.1795&2hi=1	Điện Thoại Oppo Reno - Hàng Chính Hãng	OPPO	Màn hình AMOLED, 6.4", Full HD+ Bảo mật vân tay ngay trên màn hình 		Camera trước: 16MP 	Camera sau: Chính 48 MP và Phụ 5MP 	CPU: Snapdragon 710 8 nhân 64-bit 	RAM: 6GB 			Thẻ SIM: 2 Nano SIM 	Dung lượng pin: 3765mAh, siêu tiết kiệm pin, công nghệ sạc nhanh VOOC 3.0 
https://tiki.vn/dien-thoai-di-dong-blackberry-evolve-hang-chinh-hang-p10689868.html?src=category-page-1789.1795&2hi=1	Điện Thoại Di Động Blackberry Evolve - Hàng chính hãng	BlackBerry	Màn hình: 5.99 inches Full HD+ (1080 x 2160) pixels, 18:9 ratio (~403 ppi), IPS LCD 		Camera Trước: 16MP 	Camera Sau: 13MP/13MP (Camera kép) 	CPU: Qualcomm SDM450 Snapdragon 450 (14 nm) 	RAM: 4GB 	Bộ nhớ: 64GB 	CPU: Qualcomm SDM450 Snapdragon 450 (14 nm) 	SIM tương thích: Dual SIM (Nano-SIM) 	
https://tiki.vn/dien-thoai-black-shark-2-quoc-te-8gb-128gb-ma-skr-h0-hang-chinh-hang-p14878121.html?src=category-page-1789.1795&2hi=1	Điện thoại Black Shark 2 Quốc Tế (8GB/128GB - Mã SKR-H0) - Hàng Chính Hãng	Black Shark					CPU Snapdragon 855 (7nm) 	Bộ nhớ: 8GB (RAM) - 128GB (ROM) 	Bộ nhớ: 8GB (RAM) - 128GB (ROM) 			Dung lượng Pin: 4000mAh Công nghệ sạc Qualcomm Quick Charge 4.0, 27W (đạt 60% pin trong 30 phút) 
https://tiki.vn/dien-thoai-oppo-a5-4gb-128gb-hang-chinh-hang-p34478313.html?src=category-page-1789.1795&2hi=1	Điện Thoại Oppo A5 ( 4GB/128GB) - Hàng Chính Hãng	OPPO	Màn hình: TFT, 6.5", HD+ 	Hệ điều hành: Android 9.0 (Pie) 	Camera trước: 8 MP 	Camera sau: Chính 12 MP & Phụ 8 MP, 2 MP, 2 MP 	CPU: Qualcomm Snapdragon 665 8 nhân 	RAM: 4 GB 	Bộ nhớ trong: 128 GB 	Thẻ nhớ: MicroSD, hỗ trợ tối đa 256 GB 	Thẻ SIM: 2 Nano SIM, Hỗ trợ 4G 	
https://tiki.vn/dien-thoai-iphone-11-pro-64gb-hang-nhap-khau-p33815238.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 11 Pro 64GB - Hàng Nhập Khẩu 	Apple	Màn hình: 5.8 inchs, 1125 x 2436 Pixels 	Hệ điều hành: iOS 13 	Camera trước: 12 MP 	Camera sau: Bộ 3 camera 12MP 	CPU: Apple A13 Bionic (7 nm+) 	RAM: 6GB 	Bộ nhớ trong: 64 GB 		Thẻ SIM: Nano-SIM, Electronic SIM card (eSIM) 	Dung lượng pin: 3190 mAh 
https://tiki.vn/dien-thoai-huawei-y9-4gb-64b-2019-hang-chinh-hang-p5826147.html?src=category-page-1789.1795&2hi=0	Điện Thoại Huawei Y9 (4GB/ 64B) 2019 - Hàng Chính Hãng	Huawei	Màn hình: 6.5 inch, full HD+ 		Camera trước: 16MP + 2MP ( Dual camera) 	Camera sau: 13MP + 2MP ( Dual camera) 	CPU: HUAWEI Kirin 710, 8, 4xCortex A73 2.2GHz + 4xCortex A53 1.7GHz 	Ram: 4GB 	Bộ nhớ: 64GB 		Sim tương thích: Nano sim 	
https://tiki.vn/dien-thoai-xiaomi-mi-mix-3-6gb-128gb-hang-chinh-hang-p7337765.html?src=category-page-1789.1795&2hi=0	Điện Thoại Xiaomi Mi Mix 3 (6GB/128GB) - Hàng Chính Hãng	Xiaomi	Màn hình: 6.39 inch (1080 x 2340) pixels, 19.5:9 ratio (~396 ppi density), IPS LCD 		Camera Trước/Sau: Camera kép 24MP + 2MP / Camera kép 12MP + 12MP 		CPU: Qualcomm SDM845 Snapdragon 845 	RAM: 6GB 	Bộ Nhớ: 128GB 	CPU: Qualcomm SDM845 Snapdragon 845 	SIM tương thích: Nano SIM 	
https://tiki.vn/dien-thoai-blackberry-key-2-red-edition-hang-chinh-hang-p15447483.html?src=category-page-1789.1795&2hi=1	Điện Thoại Blackberry Key 2 Red Edition - Hàng Chính Hãng	BlackBerry	Màn hình: IPS LCD 4.5 inch 1620 x 1080 Pixel 		Camera trước: 8 MP (f/2.0, 1.12µm), 1080p 	Camera sau: 12 MP (f/1.8, 1/2.3', 1.55µm, DP PDAF) + 12 MP (f/2.6, 1.0µm, PDAF), phase detection autofocus, dual-LED dual-tone flash 	CPU: Qualcomm Snapdragon 660 8 nhân 	RAM: 6GB 	Bộ Nhớ: 128GB 		SIM tương thích: Dual SIM 	Tính năng: Sạc nhanh Quick Charge 3.0, Tiết kiệm pin, Mở khóa bằng vân tay 
https://tiki.vn/dien-thoai-vivo-v17-pro-hang-chinh-hang-p35347756.html?src=category-page-1789.1795&2hi=1	Điện Thoại Vivo V17 Pro - Hàng Chính Hãng	Vivo	Màn hình: 6.44 inches, Full HD +(1080 x 2400 Pixels) Cảm biến: Mở khóa bằng vân tay dưới màn hình 	Hệ điều hành: Android 9.1 	Camera trước : 32MP + 8MP 	Camera sau: 48 MP, 8 MP + 2MP + 2MP (4 camera) 	CPU: Qualcomm Snapdragon 675AIE 8 nhân, 2.0 Ghz 	RAM: 8GB 	Bộ nhớ lưu trữ: 128GB 		Thẻ sim: 2 Sim (Nano SIM) 	Dung lượng pin: 4100 mAh, có sạc nhanh Khác: Bluetooth 5.0, Hỗ trợ VideoCall thông qua ứng dụng, AI face beauty, selfie góc rộng, Chụp siêu cận, siêu chụp đêm, AI body shaping…. 
https://tiki.vn/dien-thoai-vivo-y93-3gb-32gb-hang-chinh-hang-p16256606.html?src=category-page-1789.1795&2hi=1	Điện Thoại Vivo Y93 (3GB / 32GB) - Hàng Chính Hãng	Vivo	Màn hình IPS 6.22 inches, HD+ 		Camera trước: 8 MP 	Camera sau: Chính 13MP và Phụ 2MP 	CPU: Qualcomm Snapdragon 439 8 nhân 64-bit 	RAM: 3GB 	Bộ nhớ trong: 32GB 	Thẻ nhớ MicroSD hỗ trợ tối đa 256 GB 	SIM tương thích: Nano SIM (2 SIM) 	Dung lượng pin: 4030 mAh 
https://tiki.vn/dien-thoai-honor-10-lite-hang-chinh-hang-p10071018.html?src=category-page-1789.1795&2hi=1	Điện Thoại Honor 10 Lite - Hàng Chính Hãng	Honor	Màn hình: 6.21" Full HD+ (1080 x 2340 Pixels), IPS LCD 		Camera Trước: 24MP 	Camera Sau: 13MP và 2MP (2 camera) 	CPU: HiSilicon Kirin 710 (4 nhân 2.2GHz Cortex-A73 & 4 nhân 1.7GHz Cortex-A53) 	RAM: 3GB 	Bộ nhớ: 64GB 		SIM tương thích: 2 SIM Nano (SIM 2 chung khe thẻ nhớ) 	
https://tiki.vn/dien-thoai-nokia-3-2-3gb-32gb-hang-chinh-hang-p15663039.html?src=category-page-1789.1795&2hi=1	Điện Thoại Nokia 3.2 (3GB/32GB) - Hàng Chính Hãng	Nokia	Thiết kế: Màn hình giọt nước Màn hình: IPS LCD, 6.2", HD+ 		Camera Trước/Sau: 5MP/13MP 		CPU: Snapdragon 429 4 nhân 64-bit 	RAM: 3GB 	Bộ Nhớ: 32GB 			
https://tiki.vn/dien-thoai-sharp-r1-hang-chinh-hang-p1706099.html?src=category-page-1789.1795&2hi=0	Điện Thoại Sharp R1 - Hàng Chính Hãng	Sharp	Màn hình: 5.2 inch 		Camera trước/sau: 8MP / 13MP 		CPU: Cortex-A53, 1250 MHz 	RAM: 3GB 	Bộ nhớ: 32GB 		SIM tương thích: 2 SIM 	
https://tiki.vn/dien-thoai-iphone-8-64gb-hang-nhap-khau-p916706.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 8 64GB - Hàng Nhập Khẩu	Apple	Màn hình: LED-backlit IPS LCD, 4.7 inch HD 		Camera Trước/Sau: 7MP/12MP 		CPU: Apple A11 Bionic 6 nhân 	RAM: 2GB 	Bộ Nhớ: 64GB 		SIM: 1 Nano SIM 	
https://tiki.vn/dien-thoai-huawei-y7-pro-2019-hang-chinh-hang-p9731371.html?src=category-page-1789.1795&2hi=1	Điện Thoại Huawei Y7 PRO (2019) - Hàng Chính Hãng	Huawei	Màn hình: 6.26" HD+ (720 x 1520 Pixels), IPS LCD 		Camera trước: 16MP 	Camera sau: 13MP và 2MP (2 camera) 	CPU: Qualcomm Snapdragon 450 8 nhân 64-bit 	RAM: 3GB 	Bộ Nhớ: 32GB 		SIM tương thích: 2 Nano SIM 	
https://tiki.vn/dien-thoai-iphone-xs-max-256gb-hang-chinh-hang-p4539415.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS Max 256GB - Hàng Chính Hãng	Apple	Màn hình OLED: 6.5 inch Super Retina (2688 x 1242), 458ppi, 3D Touch, TrueTone Dolby Vision HDR 10 		Camera Trước/Sau: 7MP/ 2 camera 12MP 		CPU: A12 Bionic 64-bit 7nm 	RAM: 4GB 	Bộ Nhớ: 256GB 		SIM: 1 Nano SIM + 1 eSIM 	
https://tiki.vn/dien-thoai-vivo-y12-64gb-3gb-hang-chinh-hang-p24153113.html?src=category-page-1789.1795&2hi=0	Điện Thoại Vivo Y12 (64GB/3GB) - Hàng Chính Hãng	Vivo	Màn hình: LCD 6.35-inch, Độ phân giải 720 × 1544 (HD+) Tính năng: Nhân bản ứng dụng, Trợ lý ảo Jovi, Vẽ lên màn hình để mở nhanh ứng dụng, Thu nhỏ màn hình sử dụng một tay" 		Camera Trước: 8MP 	Camera Sau: 13MP+8MP+2MP 	CPU: MediaTek MT6762 8 nhân 64-bit (Helio P22) 	RAM: 3 GB 	Bộ nhớ trong: 64 GB 	Thẻ nhớ: MicroSD, hỗ trợ tối đa 256 GB 	Thẻ SIM: 2 Nano SIM, Hỗ trợ 4G 	Dung lượng pin: 5000 mAh 
https://tiki.vn/dien-thoai-xiaomi-mi-a2-lite-3-32-hang-chinh-hang-p6443873.html?src=category-page-1789.1795&2hi=0	Điện Thoại Xiaomi Mi A2 Lite (3/32) - Hàng Chính Hãng	Xiaomi	Màn hình: IPS LCD, 5.84 inch, Full HD+ (1080 x 2280 pixels) 		Camera Trước / Sau: 5MP / 12MP + 5MP 		CPU: Qualcomm Snapdragon 625 	RAM: 3GB 	Bộ Nhớ: 32GB 			
https://tiki.vn/dien-thoai-oppo-r17-pro-hang-chinh-hang-p8339694.html?src=category-page-1789.1795&2hi=1	Điện Thoại Oppo R17 Pro - Hàng Chính Hãng	OPPO	Màn hình: 6.4 inch AMOLED, 2340 x 1080 (FHD+) Tính năng: Sạc pin nhanh, Mở khóa bằng khuôn mặt, Mở khoá vân tay dưới màn hình 		Camera Trước: 25 MP (Hỗ trợ công nghệ A.I) 		CPU: Qualcomm Snapdragon 710 	RAM: 8GB 	Bộ nhớ: 128GB 		SIM: 2 Nano SIM 	Tính năng: Sạc pin nhanh, Mở khóa bằng khuôn mặt, Mở khoá vân tay dưới màn hình 
https://tiki.vn/dien-thoai-iphone-11-pro-max-256gb-hang-nhap-khau-p33911924.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 11 Pro Max 256GB - Hàng Nhập Khẩu	Apple	Màn hình: 5.8 inchs, 1125 x 2436 Pixels 	Hệ điều hành: iOS 13 	Camera trước: 12 MP 	Camera sau: Bộ 3 camera 12MP 	CPU: Apple A13 Bionic (7 nm+) 	RAM: 6GB 	Bộ nhớ trong: 256 GB 		Thẻ SIM: Nano-SIM, Electronic SIM card (eSIM) 	Dung lượng pin: 3190 mAh 
https://tiki.vn/dien-thoai-samsung-galaxy-a80-128gb-8gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p14380995.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A80 (128GB/8GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung	Thiết kế: Màn hình AMOLED Full màn hình Màn hình: Super AMOLED, 6.7", Full HD+ Tính năng: Mở khóa bằng khuôn mặt, Mở khoá vân tay dưới màn hình,.. 		Camera Trước/Sau: Chính 48 MP & Phụ 8 MP, TOF 3D (Camera Xoay) 		CPU: Snapdragon 730 8 nhân 	RAM: 8GB 	Bộ Nhớ: 128GB 		SIM tương thích: 2 Nano SIM 	
https://tiki.vn/samsung-galaxy-s6-edge-32gb-hang-nhap-khau-p30008674.html?src=category-page-1789.1795&2hi=0	Samsung Galaxy s6 edge 32gb - Hàng nhập khẩu	Samsung	Công nghệ màn hình Super AMOLED Màn hình rộng 5.1" 	Hệ điều hành - CPU Hệ điều hành Android 6.0 (Marshmallow) 	Camera trước 	Camera sau 	Hệ điều hành - CPU Chipset (hãng SX CPU) Exynos 7420 8 nhân 64-bit 	Chụp ảnh nâng cao Tự động lấy nét, Chạm lấy nét, HDR, Panorama 				
https://tiki.vn/dien-thoai-iphone-x-256gb-nhap-khau-chinh-hang-p959737.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone X 256GB - Nhập Khẩu Chính Hãng	Apple	Màn hình: Super AMOLED capacitive touchscreen, 5.8 inch HD 		Camera Trước/Sau: 7MP/ 2 camera 12MP 		CPU: Apple A11 Bionic 6 nhân 	RAM: 3GB 	Bộ Nhớ: 256GB 		SIM: 1 Nano SIM 	
https://tiki.vn/dien-thoai-itel-s11-plus-hang-chinh-hang-p712726.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel S11 Plus - Hàng Chính Hãng	Itel	Màn hình: IPS 5.5 inch, HD (720 x x1280 pixel) 		Camera Trước/Sau: 5 MP/ 5 MP 		CPU: MT6580 4 nhân Cortex-A7 1.3 GHz 	RAM: 1 GB 	Bộ Nhớ: 16 GB 		SIM tương thích: 1 Mirco SIM, 1 SIM thường 	
https://tiki.vn/dien-thoai-oppo-reno-2-hang-chinh-hang-p35729879.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO Reno 2  - Hàng Chính Hãng	OPPO	Màn hình: AMOLED, 6.5", Full HD+ 	Hệ điều hành: Android 9.0 (Pie) 	Camera trước: 16 MP 	Camera sau: Chính 48 MP & Phụ 13 MP, 8 MP, 2 MP 	CPU: Snapdragon 730G 8 nhân 	RAM: 8 GB 	Bộ nhớ trong: 256 GB 	Thẻ nhớ: MicroSD, hỗ trợ tối đa 256 GB 	Thẻ SIM: 2 SIM Nano (SIM 2 chung khe thẻ nhớ), Hỗ trợ 4G 	Dung lượng pin: 4000 mAh, có sạc nhanh 
https://tiki.vn/dien-thoai-iphone-8-plus-64gb-hang-nhap-khau-p916896.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 8 Plus 64GB - Hàng Nhập Khẩu	Apple	Màn hình: LED-backlit IPS LCD, 5.5 inch Full HD 		Camera Trước/Sau: 7MP/ 2 camera 12MP 		CPU: Apple A11 Bionic 6 nhân 	RAM: 3GB 	Bộ Nhớ: 64GB 		SIM: 1 Nano SIM 	
https://tiki.vn/dien-thoai-iphone-xs-max-256gb-hang-nhap-khau-p14763849.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS Max 256GB - Hàng Nhập Khẩu	Apple	Màn hình OLED 6.5 inch Màn hình viền siêu mỏng, khung thép không rỉ 	Hệ điều hành: iOS 12 chính thức 	Camera kép 12MP, camera trước 7MP xóa phông 		Chip xử lý: A12 Bionic 64-bit 7nm 	RAM: 4GB 			SIM: Nano SIM, eSIM 	
https://tiki.vn/dien-thoai-realme-3-hang-chinh-hang-p13292623.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme 3 - Hàng Chính Hãng	Realme	Màn hình: 6.22 inch, HD+ (720 x 1520 Pixels) 		Camera Trước / Sau: 13MP / Camera kép 13MP + 2MP 		CPU: MediaTek Helio P60 8 nhân 64-bit 	RAM: 3GB 	Bộ Nhớ: 32GB 		SIM tương thích: Nano SIM 	
https://tiki.vn/dien-thoai-iphone-xs-max-64gb-hang-nhap-khau-p14917752.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone XS Max 64GB - Hàng Nhập Khẩu	Apple	Màn hình OLED: 6.5 inch Super Retina (2688 x 1242), 458ppi, 3D Touch, TrueTone Dolby Vision HDR 10 		Camera Trước/Sau: 7MP/ 2 camera 12MP 		CPU: A12 Bionic 64-bit 7nm 	RAM: 4GB 	Bộ Nhớ: 64GB 		SIM: 1 Nano SIM, 1 ESIM 	
https://tiki.vn/dien-thoai-masstel-juno-q7-hang-chinh-hang-p19921870.html?src=category-page-1789.1795&2hi=0	Điện thoại Masstel Juno Q7 - Hàng Chính Hãng	Masstel										
https://tiki.vn/dien-thoai-samsung-galaxy-a8-plus-2018-hang-chinh-hang-p1003657.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy A8 Plus (2018) - Hàng Chính Hãng	Samsung	Màn hình: Super AMOLED, 6", FullHD+ 		Camera Trước/Sau: 16MP và 8MP/16MP 		CPU: Exynos 7885 8 nhân 64-bit 	RAM: 6GB 	Bộ Nhớ: 64GB 		SIM tương thích: Nano SIM 	
https://tiki.vn/dien-thoai-iphone-7-32gb-vn-a-hang-chinh-hang-p684729.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 7 32GB VN/A - Hàng Chính Hãng	Apple	Màn hình: 4.7 inch, HD (1334 x 750 Pixels) 		Camera Trước/Sau: 7MP/ 12MP 		CPU: Apple A10 Fusion 4 nhân 64-bit 	RAM: 2GB 	Bộ Nhớ: 32GB 			
https://tiki.vn/dien-thoai-wiko-view-3-lite-hang-chinh-hang-p39658607.html?src=category-page-1789.1795&2hi=1	Điện Thoại Wiko View 3 Lite - Hàng chính hãng	WIKO	Màn hình 6.09", HD+ 1560x720 		Camera trước 5MP 		CPU: Unisoc SC9863A 		Bộ nhớ trong 32GB 		Tích hợp tính năng 4G, 2 sim 2 sóng 	Dung lượng Pin lớn 4000 mAh 
https://tiki.vn/dien-thoai-vsmart-active-1-hang-chinh-hang-p8123799.html?src=category-page-1789.1795&2hi=0	Điện Thoại Vsmart Active 1+ - Hàng Chính Hãng	Vsmart	Màn hình: 6.18” 	Hệ điều hành: Android 8.1 (Oreo) 	Camera trước: 20 MP 	Camera sau: 24 MP và 12 MP (2 camera) 	CPU: Qualcomm Snapdragon 660 8 nhân 	RAM: 6 GB 	Bộ nhớ trong: 64 GB 			
https://tiki.vn/dien-thoai-realme-2-pro-8gb-128gb-hang-chinh-hang-p7621290.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme 2 Pro (8GB/128GB) - Hàng Chính Hãng	Realme	Màn hình: 6.3 inch, Full HD+ (1080 x 2340 Pixels) 		Camera Trước / Sau: 16MP / Camera kép 16MP + 2MP 		CPU: Qualcomm Snapdragon 660 8 nhân 	RAM: 8GB 	Bộ Nhớ: 128GB 		SIM tương thích: Nano SIM 	
https://tiki.vn/dien-thoai-samsung-galaxy-s9-plus-6gb-256gb-ban-han-quoc-hang-nhap-khau-p23228227.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S9 PLUS ( 6GB / 256GB ) Bản Hàn Quốc - Hàng Nhập Khẩu	Samsung	Thiết kế: Nguyên khối, màn hình vô cực Màn hình: 6.2", 2K+ (1440 x 2960 Pixels) 		Camera Trước/Sau: 8MP/2 camera 12 MP 			RAM: 6GB 	Bộ Nhớ: 256GB 		Sim : 1 khe Sim , 1 khe thẻ nhớ . 	
https://tiki.vn/dien-thoai-samsung-galaxy-s9-plus-64gb-6gb-ban-han-quoc-hang-nhap-khau-p20373316.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S9 Plus (64GB/6GB) Bản Hàn Quốc - Hàng Nhập Khẩu	Samsung	Công nghệ màn hìnhSuper AMOLED Màn hình rộng5.8" 			Camera sau 		RAM 6 GB 	Bộ nhớ & Lưu trữ Bộ nhớ trong 64 GB 		SIM : 1 SIM Nano 	Dung lượng pin3000 mAh 
https://tiki.vn/dien-thoai-iphone-6s-32gb-hang-chinh-hang-vn-a-p854234.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 6s 32GB - Hàng Chính Hãng VN/A	Apple	Màn hình: 4.7 inch, HD (1334 x 750 Pixels) 		Camera Trước/Sau: 5MP/ 12MP 		CPU: Apple A9 2 nhân 64-bit 	RAM: 2GB 	Bộ nhớ: 32GB 			
